time,open,high,low,close,volume
2026-01-27 12:15:00,0.007523382319263411,0.008855829435828983,0.00694219276534321,0.008550004005028524,263031.90234311816
2026-01-27 12:30:00,0.008550004005028524,0.01006469388038219,0.00850480796865143,0.009012972106199826,218981.70354214392
2026-01-27 12:45:00,0.009012972106199826,0.009012972106199826,0.008317912597322112,0.008495015004294195,78903.47974655575
2026-01-27 13:00:00,0.008495015004294195,0.009881089580471993,0.0084852436903294,0.009457826946972546,119244.85441565787
2026-01-27 13:15:00,0.009457826946972546,0.010279076936899825,0.008877331670680244,0.009810462057534207,167027.16183751385
2026-01-27 13:30:00,0.009810462057534207,0.010725759833967558,0.009414960827673298,0.00949939122116353,188134.53160125364
2026-01-27 13:45:00,0.00949939122116353,0.010121827215751672,0.00897743958534989,0.00951084178349502,120638.18990525232
2026-01-27 14:00:00,0.00951084178349502,0.011370699186594958,0.00942089295088997,0.011199146360667742,245770.66368741612
2026-01-27 14:15:00,0.011199146360667742,0.011285328447187732,0.009708684198346779,0.010470008808085478,162177.60658151214
2026-01-27 14:30:00,0.010470008808085478,0.013647697442749882,0.01046917269266627,0.012055614344532978,440299.57664684224
2026-01-27 14:45:00,0.012055614344532978,0.013509475226909658,0.011959433260126334,0.012360179386297814,433221.83493801125
2026-01-27 15:00:00,0.012360179386297814,0.013411744261892403,0.01203063241281042,0.01340660512390744,186862.98626732893
2026-01-27 15:15:00,0.01340660512390744,0.013857094622977177,0.010746367450391715,0.01152223060070124,404758.0970821328
2026-01-27 15:30:00,0.01152223060070124,0.01152223060070124,0.01013593467219379,0.010636558473374408,202963.77206178242
2026-01-27 15:45:00,0.010636558473374408,0.012009854649547408,0.01051267205359101,0.011805632364795223,206518.86593067885
2026-01-27 16:00:00,0.011805632364795223,0.012383867289927953,0.010741093707179624,0.010872913126695822,147766.66096565116
2026-01-27 16:15:00,0.010872913126695822,0.011982138375307719,0.010437535945885491,0.011523012028693106,102655.05357910089
2026-01-27 16:30:00,0.011523012028693106,0.012031265387729521,0.010614433399015868,0.010736534897335002,88899.3836130699
2026-01-27 16:45:00,0.010736534897335002,0.011065203889326929,0.009960259691489682,0.010041698894979769,100090.34717564636
2026-01-27 17:00:00,0.010041698894979769,0.010398142657747545,0.009344207310178269,0.009916385003659232,81311.23763444438
2026-01-27 17:15:00,0.009916385003659232,0.011685736167090203,0.009854520991234596,0.011685736167090203,117138.23270164496
2026-01-27 17:30:00,0.011685736167090203,0.01170685518276835,0.010886758783186488,0.011137219548141349,59375.32947877757
2026-01-27 17:45:00,0.011137219548141349,0.011869086138889276,0.010700262337335176,0.011749144258730604,59968.811327227515
2026-01-27 18:00:00,0.011749144258730604,0.012116375919138894,0.011254150170904541,0.011839941943863728,72514.52874019892
2026-01-27 18:15:00,0.011839941943863728,0.01194111019663021,0.010255519722307293,0.011127307189883843,89941.46596596017
2026-01-27 18:30:00,0.011127307189883843,0.011721603116749925,0.01094261272348625,0.011136154374541622,56953.754162338104
2026-01-27 18:45:00,0.011136154374541622,0.013626859219509194,0.011136154374541622,0.012744625690612991,201710.6067589848
2026-01-27 19:00:00,0.012744625690612991,0.014965616307423284,0.012744625690612991,0.014147119522240051,245003.1238823584
2026-01-27 19:15:00,0.014147119522240051,0.01667753144781042,0.012888555416547938,0.014336629997270518,397443.2524428863
2026-01-27 19:30:00,0.014336629997270518,0.01845724160122348,0.01428833104504525,0.015236518900009304,706036.1186545687
2026-01-27 19:45:00,0.015236518900009304,0.018556177251072378,0.014164517587840557,0.01692680595827377,486102.62066999974
2026-01-27 20:00:00,0.01692680595827377,0.017085524656098385,0.014917918089717321,0.015814527973376357,183254.3901472739
2026-01-27 20:15:00,0.015814527973376357,0.016280368566468816,0.014594575226029265,0.015351738722945442,183656.9239450245
2026-01-27 20:30:00,0.015351738722945442,0.016628650483097182,0.015351399859915937,0.01578202059911003,180286.2360834238
2026-01-27 20:45:00,0.01578202059911003,0.018822848698047002,0.015465668729792473,0.01710448310602751,264376.630857544
2026-01-27 21:00:00,0.01710448310602751,0.020271197955071367,0.01691587275230336,0.01871245240286324,495469.4362732346
2026-01-27 21:15:00,0.01871245240286324,0.018931976535799224,0.016257600327166426,0.01758812767795856,364403.1987322699
2026-01-27 21:30:00,0.01758812767795856,0.02075417004998084,0.017528781872061104,0.01807875332088835,399614.18414276774
2026-01-27 21:45:00,0.01807875332088835,0.021277651694410746,0.017300870166360324,0.017788177994629267,411943.2095391387
2026-01-27 22:00:00,0.017788177994629267,0.01912563936288249,0.016325104868589475,0.017602576047919285,306997.55331486947
2026-01-27 22:15:00,0.017602576047919285,0.01780367463691913,0.015622629096505454,0.01638392175690527,242874.67031252684
2026-01-27 22:30:00,0.01638392175690527,0.017137040184788736,0.015301297723881996,0.0168801248193398,144864.79867938685
2026-01-27 22:45:00,0.0168801248193398,0.01723537667921542,0.015494541501308978,0.016888192955734318,179401.87190142204
2026-01-27 23:00:00,0.016888192955734318,0.017178193681016418,0.015092520462933794,0.015735718626665406,136035.34867736185
2026-01-27 23:15:00,0.015735718626665406,0.017045521812418547,0.013972896623405727,0.014995961095312855,239263.75415611238
2026-01-27 23:30:00,0.014995961095312855,0.015570883336063995,0.013833652819961339,0.014361374688257217,157992.0986018746
2026-01-27 23:45:00,0.014361374688257217,0.015704209476788796,0.013632047398145603,0.015375705298789613,163347.50261248453
2026-01-28 00:00:00,0.015375705298789613,0.017016425944427475,0.01457868595225369,0.016348106374391415,204356.62754925754
2026-01-28 00:15:00,0.016348106374391415,0.016792386373538866,0.014012956464474348,0.01446783237148501,213216.8978655846
2026-01-28 00:30:00,0.01446783237148501,0.014713621647922658,0.014353818715734223,0.014412961177291751,19218.39255374523
